"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 03:00","2016","03","14","03:00","6.1","","3.3","","82","","17","","16","","12.9","","100.16","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 04:00","2016","03","14","04:00","5.8","","3.3","","84","","15","","5","","12.9","","100.28","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 05:00","2016","03","14","05:00","5.8","","3.8","","87","","15","","10","","12.9","","100.34","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 06:00","2016","03","14","06:00","5.6","","3.5","","86","","18","","14","","19.3","","100.43","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 07:00","2016","03","14","07:00","5.7","","3.6","","86","","17","","13","","24.1","","100.52","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 08:00","2016","03","14","08:00","6.2","","3.5","","83","","16","","10","","24.1","","100.60","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 09:00","2016","03","14","09:00","6.5","","3.8","","83","","17","","13","","24.1","","100.72","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 10:00","2016","03","14","10:00","7.5","","3.9","","78","","17","","21","","24.1","","100.83","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 11:00","2016","03","14","11:00","8.4","","4.6","","77","","17","","24","","24.1","","100.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 12:00","2016","03","14","12:00","9.0","","5.6","","79","","16","","23","","24.1","","100.96","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 13:00","2016","03","14","13:00","7.6","","5.3","","85","","17","","22","","24.1","","101.03","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 14:00","2016","03","14","14:00","7.7","","4.7","","81","","16","","19","","24.1","","101.05","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 15:00","2016","03","14","15:00","6.8","","4.8","","87","","16","","15","","16.1","","101.11","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 16:00","2016","03","14","16:00","7.5","","5.0","","84","","17","","12","","19.3","","101.11","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 17:00","2016","03","14","17:00","7.3","","4.3","","81","","16","","10","","24.1","","101.16","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 18:00","2016","03","14","18:00","7.2","","4.0","","80","","17","","19","","24.1","","101.22","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 19:00","2016","03","14","19:00","7.0","","3.3","","77","","19","","16","","24.1","","101.29","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 20:00","2016","03","14","20:00","6.5","","3.1","","79","","18","","19","","24.1","","101.36","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 21:00","2016","03","14","21:00","6.6","","3.8","","82","","18","","16","","24.1","","101.44","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 22:00","2016","03","14","22:00","6.2","","2.8","","79","","19","","13","","24.1","","101.51","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-14 23:00","2016","03","14","23:00","6.1","","2.9","","80","","11","","7","","24.1","","101.58","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 00:00","2016","03","15","00:00","4.0","","2.8","","92","","11","","8","","24.1","","101.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 01:00","2016","03","15","01:00","3.1","","2.2","","94","","8","","8","","24.1","","101.73","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 02:00","2016","03","15","02:00","3.7","","2.8","","94","","8","","9","","24.1","","101.79","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 03:00","2016","03","15","03:00","1.6","","0.9","","95","","9","","8","","24.1","","101.87","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 04:00","2016","03","15","04:00","1.6","","0.9","","95","","9","","12","","24.1","","101.94","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 05:00","2016","03","15","05:00","4.0","","2.8","","92","","8","","14","","24.1","","101.99","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 06:00","2016","03","15","06:00","4.5","","3.0","","90","","9","","10","","24.1","","102.05","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 07:00","2016","03","15","07:00","4.8","","3.3","","90","","9","","11","","24.1","","102.07","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 08:00","2016","03","15","08:00","6.2","","4.0","","86","","11","","8","","24.1","","102.14","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 09:00","2016","03","15","09:00","6.5","","4.3","","86","","15","","19","","24.1","","102.21","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 10:00","2016","03","15","10:00","7.2","","4.5","","83","","18","","27","","24.1","","102.24","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 11:00","2016","03","15","11:00","7.3","","4.1","","80","","16","","21","","24.1","","102.26","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 12:00","2016","03","15","12:00","8.7","","4.2","","73","","14","","24","","24.1","","102.27","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 13:00","2016","03","15","13:00","8.4","","3.5","","71","","15","","19","","24.1","","102.28","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 14:00","2016","03","15","14:00","9.4","","4.2","","70","","17","","20","","24.1","","102.27","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 15:00","2016","03","15","15:00","9.6","","4.2","","69","","16","","19","","32.2","","102.26","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 16:00","2016","03","15","16:00","9.0","","3.2","","67","","17","","16","","32.2","","102.25","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 17:00","2016","03","15","17:00","8.6","","2.6","","66","","18","","9","","32.2","","102.25","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 18:00","2016","03","15","18:00","8.1","","3.8","","74","","15","","9","","32.2","","102.25","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 19:00","2016","03","15","19:00","7.2","","4.7","","84","","35","","16","","24.1","","102.29","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 20:00","2016","03","15","20:00","6.1","","3.8","","85","","4","","14","","32.2","","102.33","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 21:00","2016","03","15","21:00","5.9","","2.7","","80","","6","","15","","32.2","","102.36","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 22:00","2016","03","15","22:00","5.8","","3.2","","83","","7","","13","","32.2","","102.37","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-15 23:00","2016","03","15","23:00","5.8","","3.0","","82","","6","","12","","32.2","","102.40","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 00:00","2016","03","16","00:00","5.6","","2.8","","82","","4","","11","","32.2","","102.44","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 01:00","2016","03","16","01:00","4.6","","3.4","","92","","32","","7","","32.2","","102.49","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 02:00","2016","03","16","02:00","4.2","","3.0","","92","","36","","2","","32.2","","102.49","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 03:00","2016","03","16","03:00","3.6","","2.6","","93","","10","","3","","32.2","","102.51","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 04:00","2016","03","16","04:00","4.1","","3.4","","95","","28","","4","","32.2","","102.55","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 05:00","2016","03","16","05:00","3.7","","2.7","","93","","30","","13","","32.2","","102.57","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 06:00","2016","03","16","06:00","1.6","","0.7","","94","","35","","10","","32.2","","102.59","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 07:00","2016","03","16","07:00","3.2","","2.5","","95","","36","","1","","48.3","","102.64","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 08:00","2016","03","16","08:00","5.4","","3.4","","87","","5","","6","","48.3","","102.66","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 09:00","2016","03","16","09:00","6.1","","3.6","","84","","27","","9","","32.2","","102.73","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 10:00","2016","03","16","10:00","7.0","","4.2","","82","","29","","21","","32.2","","102.76","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 11:00","2016","03","16","11:00","6.9","","4.1","","82","","28","","21","","32.2","","102.77","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 12:00","2016","03","16","12:00","7.7","","4.3","","79","","29","","21","","32.2","","102.75","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 13:00","2016","03","16","13:00","8.2","","4.6","","78","","29","","26","","32.2","","102.74","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 14:00","2016","03","16","14:00","8.7","","5.3","","79","","29","","22","","48.3","","102.70","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 15:00","2016","03","16","15:00","8.4","","3.9","","73","","28","","27","","48.3","","102.67","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 16:00","2016","03","16","16:00","8.8","","4.3","","73","","28","","21","","48.3","","102.65","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 17:00","2016","03","16","17:00","8.3","","3.8","","73","","28","","23","","48.3","","102.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 18:00","2016","03","16","18:00","7.6","","3.7","","76","","28","","25","","48.3","","102.62","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 19:00","2016","03","16","19:00","6.4","","3.7","","83","","29","","18","","48.3","","102.63","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 20:00","2016","03","16","20:00","6.6","","3.6","","81","","29","","21","","48.3","","102.64","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 21:00","2016","03","16","21:00","5.8","","4.1","","89","","35","","7","","48.3","","102.68","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 22:00","2016","03","16","22:00","5.1","","2.8","","85","","4","","13","","48.3","","102.73","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-16 23:00","2016","03","16","23:00","4.2","","2.4","","88","","2","","11","","48.3","","102.79","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 00:00","2016","03","17","00:00","4.2","","2.1","","86","","2","","12","","48.3","","102.82","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 01:00","2016","03","17","01:00","3.5","","1.4","","86","","36","","7","","48.3","","102.85","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 02:00","2016","03","17","02:00","2.9","","1.3","","89","","4","","5","","48.3","","102.89","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 03:00","2016","03","17","03:00","3.0","","0.9","","86","","36","","3","","48.3","","102.88","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 04:00","2016","03","17","04:00","1.1","","0.1","","93","","36","","1","","48.3","","102.89","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 05:00","2016","03","17","05:00","0.8","","-0.5","","91","","36","","2","","48.3","","102.89","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 06:00","2016","03","17","06:00","2.5","","-0.8","","79","","9","","4","","48.3","","102.89","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 07:00","2016","03","17","07:00","1.1","","-0.1","","92","","27","","4","","48.3","","102.90","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 08:00","2016","03","17","08:00","4.2","","1.2","","81","","34","","8","","48.3","","102.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 09:00","2016","03","17","09:00","6.7","","-0.5","","60","","36","","1","","48.3","","102.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 10:00","2016","03","17","10:00","8.0","","2.3","","67","","28","","9","","48.3","","102.92","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 11:00","2016","03","17","11:00","8.4","","1.3","","61","","29","","14","","48.3","","102.89","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 12:00","2016","03","17","12:00","8.9","","2.0","","62","","30","","19","","48.3","","102.83","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 13:00","2016","03","17","13:00","8.8","","3.9","","71","","30","","24","","48.3","","102.75","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 14:00","2016","03","17","14:00","9.1","","3.7","","69","","30","","25","","48.3","","102.65","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 15:00","2016","03","17","15:00","9.8","","4.2","","68","","30","","23","","48.3","","102.58","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 16:00","2016","03","17","16:00","9.5","","2.6","","62","","29","","27","","48.3","","102.53","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 17:00","2016","03","17","17:00","8.9","","2.5","","64","","29","","24","","48.3","","102.48","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 18:00","2016","03","17","18:00","7.6","","2.9","","72","","30","","18","","48.3","","102.41","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 19:00","2016","03","17","19:00","4.7","","2.4","","85","","33","","9","","48.3","","102.40","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 20:00","2016","03","17","20:00","7.6","","-2.2","","50","","4","","10","","48.3","","102.37","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 21:00","2016","03","17","21:00","7.3","","-3.0","","48","","2","","7","","48.3","","102.35","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 22:00","2016","03","17","22:00","6.6","","-3.1","","50","","6","","9","","48.3","","102.33","","","","","","Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-17 23:00","2016","03","17","23:00","7.2","","-3.4","","47","","5","","8","","48.3","","102.30","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 00:00","2016","03","18","00:00","6.1","","-2.3","","55","","15","","3","","48.3","","102.24","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 01:00","2016","03","18","01:00","5.2","","-2.2","","59","","9","","8","","48.3","","102.18","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 02:00","2016","03","18","02:00","2.3","","-3.0","","68","","20","","4","","48.3","","102.12","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 03:00","2016","03","18","03:00","1.9","","-2.1","","75","","1","","5","","48.3","","102.08","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 04:00","2016","03","18","04:00","1.9","","-2.3","","74","","36","","7","","48.3","","102.03","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 05:00","2016","03","18","05:00","2.1","","-3.0","","69","","36","","2","","48.3","","102.03","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 06:00","2016","03","18","06:00","3.7","","-2.5","","64","","9","","5","","48.3","","102.01","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 07:00","2016","03","18","07:00","3.7","","-2.7","","63","","8","","7","","48.3","","102.01","","","","","","Mainly Clear"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 08:00","2016","03","18","08:00","6.9","","0.4","","63","","10","","4","","48.3","","102.00","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 09:00","2016","03","18","09:00","9.0","","-1.1","","49","","17","","5","","48.3","","101.98","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 10:00","2016","03","18","10:00","8.9","","0.4","","55","","27","","7","","48.3","","101.96","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 11:00","2016","03","18","11:00","8.7","","0.4","","56","","28","","11","","48.3","","101.94","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 12:00","2016","03","18","12:00","9.5","","1.9","","59","","28","","12","","48.3","","101.91","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 13:00","2016","03","18","13:00","10.3","","2.4","","58","","30","","16","","48.3","","101.86","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 14:00","2016","03","18","14:00","10.4","","1.5","","54","","30","","16","","48.3","","101.79","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 15:00","2016","03","18","15:00","9.8","","5.2","","73","","27","","17","","48.3","","101.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 16:00","2016","03","18","16:00","9.6","","5.2","","74","","31","","15","","48.3","","101.73","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 17:00","2016","03","18","17:00","8.8","","5.0","","77","","29","","16","","48.3","","101.70","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 18:00","2016","03","18","18:00","8.7","","4.7","","76","","34","","11","","48.3","","101.62","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 19:00","2016","03","18","19:00","9.6","","1.3","","56","","5","","10","","48.3","","101.61","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 20:00","2016","03","18","20:00","10.4","","0.5","","50","","7","","12","","48.3","","101.64","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 21:00","2016","03","18","21:00","10.1","","-0.4","","48","","6","","12","","48.3","","101.64","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 22:00","2016","03","18","22:00","8.8","","-0.5","","52","","9","","8","","48.3","","101.67","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-18 23:00","2016","03","18","23:00","4.7","","0.1","","72","","2","","7","","48.3","","101.71","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 00:00","2016","03","19","00:00","5.2","","1.5","","77","","32","","8","","48.3","","101.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 01:00","2016","03","19","01:00","8.1","","0.6","","59","","7","","10","","48.3","","101.72","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 02:00","2016","03","19","02:00","7.6","","0.8","","62","","1","","4","","48.3","","101.75","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 03:00","2016","03","19","03:00","6.7","","3.3","","79","","18","","7","","48.3","","101.74","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 04:00","2016","03","19","04:00","5.7","","2.7","","81","","1","","3","","48.3","","101.70","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 05:00","2016","03","19","05:00","7.4","","0.6","","62","","8","","8","","48.3","","101.70","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 06:00","2016","03","19","06:00","6.5","","0.6","","66","","21","","4","","48.3","","101.70","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 07:00","2016","03","19","07:00","6.1","","2.6","","78","","3","","4","","48.3","","101.68","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 08:00","2016","03","19","08:00","8.4","","0.9","","59","","17","","4","","48.3","","101.73","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 09:00","2016","03","19","09:00","9.9","","3.2","","63","","33","","4","","48.3","","101.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 10:00","2016","03","19","10:00","11.8","","1.5","","49","","29","","4","","48.3","","101.78","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 11:00","2016","03","19","11:00","11.3","","2.4","","54","","31","","14","","48.3","","101.76","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 12:00","2016","03","19","12:00","11.9","","4.0","","58","","28","","7","","48.3","","101.74","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 13:00","2016","03","19","13:00","12.3","","5.1","","61","","28","","9","","48.3","","101.69","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 14:00","2016","03","19","14:00","12.4","","5.8","","64","","31","","13","","48.3","","101.63","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 15:00","2016","03","19","15:00","11.9","","7.1","","72","","30","","11","","48.3","","101.55","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 16:00","2016","03","19","16:00","10.9","","6.5","","74","","28","","12","","48.3","","101.51","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 17:00","2016","03","19","17:00","11.3","","7.1","","75","","27","","10","","48.3","","101.46","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 18:00","2016","03","19","18:00","9.5","","7.0","","84","","29","","16","","32.2","","101.44","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 19:00","2016","03","19","19:00","9.0","","5.8","","80","","30","","15","","32.2","","101.41","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 20:00","2016","03","19","20:00","8.8","","5.7","","81","","26","","17","","32.2","","101.40","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 21:00","2016","03","19","21:00","9.8","","5.4","","74","","28","","15","","32.2","","101.38","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 22:00","2016","03","19","22:00","9.1","","5.9","","80","","34","","5","","32.2","","101.33","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-19 23:00","2016","03","19","23:00","8.9","","5.7","","80","","20","","5","","32.2","","101.31","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 00:00","2016","03","20","00:00","8.4","","7.0","","91","","36","","1","","32.2","","101.30","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 01:00","2016","03","20","01:00","8.7","","7.2","","90","","11","","9","","32.2","","101.22","","","","","","Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 02:00","2016","03","20","02:00","7.9","","6.4","","90","","24","","7","","32.2","","101.20","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 03:00","2016","03","20","03:00","8.6","","7.2","","91","","28","","10","","32.2","","101.14","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 04:00","2016","03","20","04:00","8.0","","7.3","","95","","36","","2","","32.2","","101.09","","","","","","Mostly Cloudy"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 05:00","2016","03","20","05:00","7.8","","6.8","","93","","36","","3","","32.2","","101.04","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 06:00","2016","03","20","06:00","9.4","","6.9","","84","","12","","9","","24.1","","101.01","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 07:00","2016","03","20","07:00","9.9","","7.0","","82","","5","","11","","19.3","","100.93","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 08:00","2016","03","20","08:00","9.7","","7.5","","86","","12","","6","","19.3","","100.88","","","","","","Rain"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 09:00","2016","03","20","09:00","8.8","","7.6","","92","","22","","12","","24.1","","100.90","","","","","","NA"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 10:00","2016","03","20","10:00","9.1","","7.7","","91","","27","","5","","24.1","","100.86","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 11:00","2016","03","20","11:00","10.9","","9.3","","90","","10","","11","","24.1","","100.82","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 12:00","2016","03","20","12:00","12.2","","9.6","","84","","7","","13","","19.3","","100.79","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 13:00","2016","03","20","13:00","11.4","","9.7","","89","","7","","16","","12.9","","100.80","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 14:00","2016","03","20","14:00","11.9","","10.3","","90","","8","","14","","19.3","","100.74","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 15:00","2016","03","20","15:00","11.9","","9.5","","85","","9","","24","","19.3","","100.70","","","","","","Rain Showers"
"-123.18","49.19","VANCOUVER INTL A","1108395","2016-03-20 16:00","2016","03","20","16:00","11.7","","9.1","","84","","8","","18","","24.1","","100.66","","","","","","Cloudy"
